Muni Code,TreasuryCode,Municipality Name,MuniType,County,Record ID,Block,Lot,Permit Number,Status,Permit Status Description,Permit Date,Certificate Date,Permit Type,Permit Type Description,Update,Certificate Type,Certificate Type Description,Certificate Count,Building Fee,Plumbing Fee,Electrical Fee,Fire Fee,DCA Fee,Certificate Fee,Elevator Fee,Other Fee,Total Fee,Volume,Square Feet,Construction Cost,Sale Units Gained,Rental Units Gained,Use Group,Use Group Description,Census Item Number,Census Item Number Description,Public,Storage,Manufactured,Hud Seal,Source,Source Description,Version,Process Date,PK
0906,0906,JERSEY CITY,CITY,HUDSON,00038397,9501,4.01,20184390+G,P,Permit,05/28/2019,,04,New,,,,0,50,0,0,0,1,0,0,0,51,1,1,206000000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,07/09/2019,090600038397
0906,0906,JERSEY CITY,CITY,HUDSON,00038437,12308,20,20191685,C,Certificate,05/01/2019,10/13/2021,04,New,,CO,Certificate of Occupancy,1,6305,5930,0,0,866,0,0,0,13101,233520,22240,1620000,0,28,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,11/08/2021,090600038437
0906,0906,JERSEY CITY,CITY,HUDSON,00038658,10803,29.01,20192542,P,Permit,06/27/2019,,04,New,,,,0,15072,0,0,0,2071,0,0,0,17143,558232,54000,45000,6,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,07/09/2019,090600038658
0906,0906,JERSEY CITY,CITY,HUDSON,00038786,1507,30,20192436,C,Certificate,06/20/2019,04/13/2021,04,New,,CO,Certificate of Occupancy,1,1040,1280,600,85,143,0,0,0,3148,38505,3829,192000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,05/07/2021,090600038786
0906,0906,JERSEY CITY,CITY,HUDSON,00038809,802,42,20192500,C,Certificate,06/25/2019,01/21/2020,04,New,,CO,Certificate of Occupancy,1,959,1430,605,85,132,0,0,0,3211,35518,3867,279000,0,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,02/07/2020,090600038809
0906,0906,JERSEY CITY,CITY,HUDSON,00038905,504,32,20192434,C,Certificate,06/20/2019,10/01/2020,04,New,,CO,Certificate of Occupancy,1,972,1440,595,85,134,0,0,0,3226,36000,3600,163000,2,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,11/09/2020,090600038905
0906,0906,JERSEY CITY,CITY,HUDSON,00038906,26905,17,20192464,C,Certificate,06/21/2019,03/27/2020,04,New,,CO,Certificate of Occupancy,1,1148,1390,590,85,158,0,0,0,3371,42516,3900,257000,2,0,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,04/07/2020,090600038906
0906,0906,JERSEY CITY,CITY,HUDSON,00038934,14002,1.06,20192382,P,Permit,06/18/2019,,04,New,,,,0,3267,0,0,0,449,0,0,0,3716,121000,40515,500000,0,221,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,07/28/2020,090600038934
0906,0906,JERSEY CITY,CITY,HUDSON,00038944,12308,26,20192224,P,Permit,06/06/2019,,04,New,,,,0,130,0,0,0,18,0,0,0,148,4800,1200,34000,0,9,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/07/2019,090600038944
0906,0906,JERSEY CITY,CITY,HUDSON,00038965,10704,36,20192413,P,Permit,06/19/2019,,04,New,,,,0,324,940,25,0,45,0,0,0,1334,12000,4000,109500,0,10,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,01/07/2020,090600038965
0906,0906,JERSEY CITY,CITY,HUDSON,00039018,503,23,20191372+A,P,Permit,06/21/2019,,04,New,X,,,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,07/08/2019,090600039018
0906,0906,JERSEY CITY,CITY,HUDSON,00039040,18505,30,20192453,C,Certificate,06/21/2019,10/08/2020,04,New,,CO,Certificate of Occupancy,1,1863,0,1215,122,256,0,0,0,3456,69000,7304,426000,7,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,11/09/2020,090600039040
0906,0906,JERSEY CITY,CITY,HUDSON,00039077,10801,8.01,20161468+I,P,Permit,06/18/2019,,04,New,X,,,0,50,130,485,138,0,0,0,0,803,0,0,84100,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,07/08/2019,090600039077
0906,0906,JERSEY CITY,CITY,HUDSON,00039085,9901,5,20184200+A,C,Certificate,06/12/2019,05/19/2021,04,New,X,CO,Certificate of Occupancy,1,4189,5700,2000,153,576,0,0,0,12618,155150,15515,595000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,06/07/2021,090600039085
0906,0906,JERSEY CITY,CITY,HUDSON,00039086,13504,10.01,20182259+B,C,Certificate,06/07/2019,10/27/2021,04,New,X,CO,Certificate of Occupancy,2,50,57550,47943,1571,0,0,0,0,107114,0,0,6950005,0,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,02/07/2022,090600039086
0906,0906,JERSEY CITY,CITY,HUDSON,00039494,15502,2,20180321+G,P,Permit,07/22/2019,,04,New,X,,,0,0,0,0,0,0,0,0,0,0,0,0,35500,0,0,E,Educational,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,08/09/2019,090600039494
0906,0906,JERSEY CITY,CITY,HUDSON,00039498,26903,7,20192880,C,Certificate,07/23/2019,01/21/2021,04,New,,CO,Certificate of Occupancy,1,989,0,0,85,136,0,0,0,1210,36636,3828,168000,1,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,02/08/2021,090600039498
0906,0906,JERSEY CITY,CITY,HUDSON,00039555,5403,12,20192850,C,Certificate,07/19/2019,10/14/2020,04,New,,CO,Certificate of Occupancy,1,1265,1370,585,85,174,0,0,0,3479,46848,4392,247500,2,0,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,11/09/2020,090600039555
0906,0906,JERSEY CITY,CITY,HUDSON,00039592,10901,56,20192908,C,Certificate,07/24/2019,10/14/2020,04,New,,CO,Certificate of Occupancy,1,1132,1490,555,85,156,0,0,0,3418,41928,3907,317500,0,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,11/09/2020,090600039592
0906,0906,JERSEY CITY,CITY,HUDSON,00039608,13902,32,20190660+A,P,Permit,07/03/2019,,04,New,X,,,0,0,10740,0,0,0,0,0,0,10740,0,0,476500,0,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/08/2019,090600039608
0906,0906,JERSEY CITY,CITY,HUDSON,00039631,6001,10,20192899,P,Permit,07/24/2019,,04,New,,,,0,59431,12480,25,0,8166,0,0,0,80102,2201155,202417,645000,238,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,09/26/2019,090600039631
0906,0906,JERSEY CITY,CITY,HUDSON,00039632,6001,40,20192584,P,Permit,07/01/2019,,04,New,,,,0,5022,8480,25,0,690,0,0,0,14217,186000,62529,545000,0,137,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/09/2019,090600039632
0906,0906,JERSEY CITY,CITY,HUDSON,00039650,3001,11,20192809,C,Certificate,07/18/2019,09/03/2020,04,New,,CO,Certificate of Occupancy,1,1701,2640,820,104,234,0,0,0,5499,63000,6000,492500,0,4,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,10/07/2020,090600039650
0906,0906,JERSEY CITY,CITY,HUDSON,00039672,1507,35,20192756,C,Certificate,07/16/2019,10/16/2020,04,New,,CO,Certificate of Occupancy,1,1247,1520,655,88,171,0,0,0,3681,46200,3900,233000,1,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,11/09/2020,090600039672
0906,0906,JERSEY CITY,CITY,HUDSON,00039674,23201,33,20192626,C,Certificate,07/03/2019,12/06/2021,04,New,,CO,Certificate of Occupancy,1,1376,0,0,0,189,0,0,0,1565,50977,598,125000,3,0,R-3,"One and two family units, 5 lodgers or less each",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,01/07/2022,090600039674
0906,0906,JERSEY CITY,CITY,HUDSON,00039676,14507,1,20152930+T,P,Permit,08/01/2019,,04,New,X,,,0,50,30,0,75,0,0,0,0,155,0,0,1,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,08/09/2019,090600039676
0906,0906,JERSEY CITY,CITY,HUDSON,00039679,28403,8,20192621,C,Certificate,07/03/2019,04/16/2020,04,New,,CO,Certificate of Occupancy,1,907,1390,580,85,125,0,0,0,3087,33600,3360,257000,2,0,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,05/07/2020,090600039679
0906,0906,JERSEY CITY,CITY,HUDSON,00039680,15502,2,20180321+D,P,Permit,07/10/2019,,04,New,X,,,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,E,Educational,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,08/09/2019,090600039680
0906,0906,JERSEY CITY,CITY,HUDSON,00039683,2203,12,20192808,C,Certificate,07/18/2019,04/06/2020,04,New,,CO,Certificate of Occupancy,1,1151,2130,840,104,158,0,0,0,4383,42615,3874,282500,0,0,R-2,"Multiple family dwellings, dormitories, etc.",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,05/07/2020,090600039683
0906,0906,JERSEY CITY,CITY,HUDSON,00039696,1301,14,20192588,P,Permit,07/01/2019,,04,New,,,,0,1095,1360,440,75,150,0,0,0,3120,40544,4017,313500,3,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,08/09/2019,090600039696
0906,0906,JERSEY CITY,CITY,HUDSON,00039704,11108,43,20192674,C,Certificate,07/09/2019,06/29/2021,04,New,,CO,Certificate of Occupancy,1,1812,2020,885,85,249,0,0,0,5051,67124,5468,850106,4,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,07/07/2021,090600039704
0906,0906,JERSEY CITY,CITY,HUDSON,00039723,6603,3,20192847,C,Certificate,07/19/2019,09/28/2022,04,New,,CO,Certificate of Occupancy,1,19971,5060,3420,202,2744,0,0,0,31397,739684,16811,1415000,14,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/07/2022,090600039723
0906,0906,JERSEY CITY,CITY,HUDSON,00039732,15907,3,20192583,C,Certificate,07/01/2019,05/25/2021,04,New,,CO,Certificate of Occupancy,3,139397,70190,80795,3708,19154,0,0,0,313244,5162843,497442,136079000,0,452,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/07/2021,090600039732
0906,0906,JERSEY CITY,CITY,HUDSON,00039748,6802,17,20192623,C,Certificate,07/03/2019,02/03/2021,04,New,,CO,Certificate of Occupancy,1,1053,1400,580,85,145,0,0,0,3263,39000,3900,139000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/08/2021,090600039748
0906,0906,JERSEY CITY,CITY,HUDSON,00039754,10601,31,20192946,C,Certificate,07/29/2019,10/01/2020,04,New,,CO,Certificate of Occupancy,2,1210,1910,855,108,166,0,0,0,4249,44830,3952,575000,4,0,R-3,"One and two family units, 5 lodgers or less each",101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,07/07/2021,090600039754
0906,0906,JERSEY CITY,CITY,HUDSON,00039755,12204,12,20181627+H,P,Permit,07/02/2019,,04,New,X,,,0,50,130,95,85,0,0,0,0,360,0,0,185000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,08/09/2019,090600039755
0906,0906,JERSEY CITY,CITY,HUDSON,00039761,4702,20,20192819,C,Certificate,07/18/2019,03/03/2021,04,New,,CO,Certificate of Occupancy,1,1049,900,505,85,144,0,0,0,2683,38850,3885,722501,0,1,R-2,"Multiple family dwellings, dormitories, etc.",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,04/08/2021,090600039761
0906,0906,JERSEY CITY,CITY,HUDSON,00039785,9904,1,20192687,P,Permit,07/10/2019,,04,New,,,,0,1498,0,0,0,206,0,0,0,1704,55500,18572,215000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/09/2019,090600039785
0906,0906,JERSEY CITY,CITY,HUDSON,00039786,9903,6,20192686,P,Permit,07/10/2019,,04,New,,,,0,1720,0,0,0,236,0,0,0,1956,63700,21226,263000,16,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,04/28/2020,090600039786
0906,0906,JERSEY CITY,CITY,HUDSON,00039795,15305,6.01,20172098+A,P,Permit,07/08/2019,,04,New,X,,,0,48600,0,0,0,6678,0,0,0,55278,1800000,175730,24000000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,08/09/2019,090600039795
0906,0906,JERSEY CITY,CITY,HUDSON,00039864,21201,9.01,20183637+A,P,Permit,08/30/2019,,04,New,X,,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,R-2,"Multiple family dwellings, dormitories, etc.",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,09/10/2019,090600039864
0906,0906,JERSEY CITY,CITY,HUDSON,00039967,21801,8,20193288,P,Permit,08/22/2019,,04,New,,,,0,9493,0,0,0,1304,0,0,0,10797,351600,114886,13000000,631,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,09/13/2019,090600039967
0906,0906,JERSEY CITY,CITY,HUDSON,00039994,20902,31,20193047,C,Certificate,08/07/2019,01/07/2022,04,New,,CA,Certificate of Approval,1,50,0,0,0,6,0,0,0,56,1728,384,35000,3,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,02/07/2022,090600039994
0906,0906,JERSEY CITY,CITY,HUDSON,00040045,14602,24.01,20193133,P,Permit,08/13/2019,,04,New,,,,0,2174,0,0,0,299,0,0,0,2473,80500,20000,500000,1,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,09/10/2019,090600040045
0906,0906,JERSEY CITY,CITY,HUDSON,00040079,11507,22,20193148,P,Permit,08/14/2019,,04,New,,,,0,2187,0,0,0,301,0,0,0,2488,81000,27000,4000000,0,482,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,12/09/2019,090600040079
0906,0906,JERSEY CITY,CITY,HUDSON,00040087,3304,11,20193361,C,Certificate,08/29/2019,07/28/2020,04,New,,CO,Certificate of Occupancy,1,1134,1280,655,85,156,0,0,0,3310,42016,4678,182500,2,0,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/07/2020,090600040087
0906,0906,JERSEY CITY,CITY,HUDSON,00040096,21101,34.01,20193108,P,Permit,08/12/2019,,04,New,,,,0,0,0,0,0,0,0,0,0,0,44122,131623,30000,0,9,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,02/24/2020,090600040096
0906,0906,JERSEY CITY,CITY,HUDSON,00040099,11508,3.01,20193344+A,P,Permit,08/27/2019,,04,New,X,,,0,50,0,880,0,6,0,0,0,936,0,0,13000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,05/11/2020,090600040099
0906,0906,JERSEY CITY,CITY,HUDSON,00040100,11508,3.01,20193344,P,Permit,08/27/2019,,04,New,,,,0,113,1120,25,0,16,0,0,0,1274,4200,1400,845000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,05/11/2020,090600040100
0906,0906,JERSEY CITY,CITY,HUDSON,00040108,3303,27,20193263,C,Certificate,08/21/2019,08/24/2020,04,New,,CO,Certificate of Occupancy,1,1159,1410,555,85,159,0,0,0,3368,42935,3900,314000,2,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,09/08/2020,090600040108
0906,0906,JERSEY CITY,CITY,HUDSON,00040156,14204,9,20193103,C,Certificate,08/12/2019,09/01/2021,04,New,,CO,Certificate of Occupancy,2,6045,3920,2405,166,831,0,0,0,13367,223879,17098,789000,9,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,11/08/2021,090600040156
0906,0906,JERSEY CITY,CITY,HUDSON,00040162,3804,35,20193135,C,Certificate,08/13/2019,09/24/2020,04,New,,CO,Certificate of Occupancy,1,943,1590,0,85,130,0,0,0,2748,34925,3881,219200,2,2,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,10/07/2020,090600040162
0906,0906,JERSEY CITY,CITY,HUDSON,00040203,19004,22,20193063,C,Certificate,08/07/2019,06/02/2021,04,New,,CO,Certificate of Occupancy,1,973,1410,490,85,134,0,0,0,3092,36030,3376,211000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,07/07/2021,090600040203
0906,0906,JERSEY CITY,CITY,HUDSON,00040227,17505,4.01,20180644+G,P,Permit,08/26/2019,,04,New,X,,,0,50,0,0,0,0,0,0,0,50,0,0,100,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,09/10/2019,090600040227
0906,0906,JERSEY CITY,CITY,HUDSON,00040235,4203,12,20193169,C,Certificate,08/15/2019,12/23/2020,04,New,,CO,Certificate of Occupancy,1,1073,1390,445,85,147,0,0,0,3140,39730,3973,288000,2,0,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,01/07/2021,090600040235
0906,0906,JERSEY CITY,CITY,HUDSON,00040238,6603,29,20193076,C,Certificate,08/08/2019,10/05/2020,04,New,,CO,Certificate of Occupancy,1,1152,975,680,0,158,0,0,0,2965,42650,2700,170000,0,0,B,Business Uses,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,11/09/2020,090600040238
0906,0906,JERSEY CITY,CITY,HUDSON,00040249,10501,19,20193174,C,Certificate,08/15/2019,09/01/2020,04,New,,CO,Certificate of Occupancy,1,1247,1400,655,85,171,0,0,0,3558,46200,3900,233000,0,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/07/2020,090600040249
0906,0906,JERSEY CITY,CITY,HUDSON,00040251,603,12,20193069,C,Certificate,08/08/2019,05/12/2021,04,New,,CO,Certificate of Occupancy,1,1792,1810,655,85,246,0,0,0,4588,66384,6219,400000,0,2,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,06/07/2021,090600040251
0906,0906,JERSEY CITY,CITY,HUDSON,00040260,11801.01,1,20193246,P,Permit,08/21/2019,,04,New,,,,0,19342,0,0,0,4784,0,0,0,24126,1289483,71892,535000,0,0,A-4,"Indoor Sporting Venues, Arenas, Swimming Pools",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,09/10/2019,090600040260
0906,0906,JERSEY CITY,CITY,HUDSON,00040264,11110,12,20193147,C,Certificate,08/14/2019,02/18/2022,04,New,,CO,Certificate of Occupancy,1,8191,6250,3930,215,1126,0,0,0,19712,303382,25459,395299,16,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,03/07/2022,090600040264
0906,0906,JERSEY CITY,CITY,HUDSON,00040279,9804,20,20193163,C,Certificate,08/15/2019,03/24/2022,04,New,,CO,Certificate of Occupancy,4,6442,4600,3860,204,885,0,0,0,15991,238590,21690,3527000,18,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/07/2022,090600040279
0906,0906,JERSEY CITY,CITY,HUDSON,00040281,2805,28,20193122,C,Certificate,08/12/2019,03/19/2020,04,New,,CO,Certificate of Occupancy,1,1043,1350,595,85,143,0,0,0,3216,38626,3827,352000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,04/07/2020,090600040281
0906,0906,JERSEY CITY,CITY,HUDSON,00040282,6802,16,20193137,C,Certificate,08/13/2019,02/03/2021,04,New,,CO,Certificate of Occupancy,1,632,1400,580,85,87,0,0,0,2784,23400,2600,135000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,03/08/2021,090600040282
0906,0906,JERSEY CITY,CITY,HUDSON,00040297,8204,1,20193088,C,Certificate,08/09/2019,05/23/2022,04,New,,CO,Certificate of Occupancy,2,15080,13320,10967,309,2072,0,0,0,41748,558511,53511,7675252,45,0,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,07/07/2022,090600040297
0906,0906,JERSEY CITY,CITY,HUDSON,00040299,4604,11,20193197,C,Certificate,08/16/2019,03/25/2022,04,New,,CO,Certificate of Occupancy,1,1058,1280,530,85,145,0,0,0,3098,39188,3918,291000,0,2,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,04/07/2022,090600040299
0906,0906,JERSEY CITY,CITY,HUDSON,00040307,14103,54,20193206,P,Permit,08/19/2019,,04,New,,,,0,1997,1990,680,117,542,0,0,0,5326,46203,4312,345000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,09/10/2019,090600040307
0906,0906,JERSEY CITY,CITY,HUDSON,00040310,3404,29,20181055+G,P,Permit,08/22/2019,,04,New,X,,,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,R-5,International Residential Code,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,09/10/2019,090600040310
0906,0906,JERSEY CITY,CITY,HUDSON,00040311,12703,1,20193355,C,Certificate,08/28/2019,06/30/2022,04,New,,CO,Certificate of Occupancy,1,3989,3720,0,105,548,0,0,0,8362,147748,13646,3143200,4,0,R-2,"Multiple family dwellings, dormitories, etc.",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,07/07/2022,090600040311
0906,0906,JERSEY CITY,CITY,HUDSON,00040312,12703,2,20193352,P,Permit,08/28/2019,,04,New,,,,0,3322,2850,0,148,456,0,0,0,6776,123030,11097,3122000,0,4,R-2,"Multiple family dwellings, dormitories, etc.",104,3 & 4 Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/28/2019,090600040312
0906,0906,JERSEY CITY,CITY,HUDSON,00040321,19004,5,20190178,C,Certificate,01/11/2019,08/28/2019,04,New,,CO,Certificate of Occupancy,3,24635,17700,12639,799,3385,0,0,0,59158,912392,59046,6450000,0,72,R-2,"Multiple family dwellings, dormitories, etc.",105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,08/07/2020,090600040321
0906,0906,JERSEY CITY,CITY,HUDSON,00040359,11405,10,20140300+H,P,Permit,09/24/2019,,04,New,X,,,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,B,Business Uses,999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,10/07/2019,090600040359
0906,0906,JERSEY CITY,CITY,HUDSON,00040513,5802,12,20193723,P,Permit,09/24/2019,,04,New,,,,0,1291,1390,605,85,177,0,0,0,3548,47817,4324,279000,2,0,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/07/2019,090600040513
0906,0906,JERSEY CITY,CITY,HUDSON,00040519,8002,1,20193433,C,Certificate,09/13/2019,12/12/2019,04,New,,CA,Certificate of Approval,1,0,0,0,0,0,0,0,0,0,11400,11400,30000,12,0,R-5,International Residential Code,105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,01/07/2020,090600040519
0906,0906,JERSEY CITY,CITY,HUDSON,00040558,25802,40,20193775,C,Certificate,09/27/2019,06/29/2021,04,New,,CO,Certificate of Occupancy,1,929,1390,555,85,128,0,0,0,3087,34413,3824,157000,2,0,R-5,International Residential Code,103,Two-Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,07/07/2021,090600040558
0906,0906,JERSEY CITY,CITY,HUDSON,00040601,6903,3,20193391,P,Permit,09/03/2019,,04,New,,,,0,4050,0,0,0,556,0,0,0,4606,150000,50000,2400000,0,350,R-5,International Residential Code,105,5+ Family Buildings NEW,,,,,SDL,Spatial Data Logic,002,10/28/2019,090600040601
0906,0906,JERSEY CITY,CITY,HUDSON,00040631,1202,47,20193675,P,Permit,09/23/2019,,04,New,,,,0,1228,1410,605,85,169,0,0,0,3497,45495,4290,360402,2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,10/07/2019,090600040631
0906,0906,JERSEY CITY,CITY,HUDSON,00040636,12003,44,20193462,P,Permit,09/06/2019,,04,New,,,,0,1059,1340,555,85,146,0,0,0,3185,39235,3923,207500,3,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,10/07/2019,090600040636
0906,0906,JERSEY CITY,CITY,HUDSON,00040686,21101,2,20193519,C,Certificate,09/17/2019,10/15/2019,04,New,,CA,Certificate of Approval,1,922,1570,580,85,127,0,0,0,3284,34155,3416,281000,2,0,R-5,International Residential Code,101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,11/07/2019,090600040686
0906,0906,JERSEY CITY,CITY,HUDSON,00040713,12204,12,20181627+I,P,Permit,09/27/2019,,04,New,X,,,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,,,,,SDL,Spatial Data Logic,002,10/07/2019,090600040713
0906,0906,JERSEY CITY,CITY,HUDSON,00040765,19301,5,20193597,P,Permit,09/17/2019,,04,New,,,,0,985,1390,535,75,135,0,0,0,3120,36480,3703,208000,2,0,R-3,"One and two family units, 5 lodgers or less each",101,Single-Family Detached NEW,,,,,SDL,Spatial Data Logic,002,10/07/2019,090600040765
